smiles,score
O=C(Nc1ccc2c(c1)C(=O)NCC2)c1ccc(CN2CCCC2=O)cc1,9.7
O=C(c1ccc2cccnc2n1)N1CC2CCCN2Cc2ccccc21,9.7
O=C(O)CCC1CCCN(C(=O)c2cnc3ccc(F)cc3c2)C1,9.7
Cn1nnc(CN2CCC(c3c[nH]c4ccc(C(=O)O)cc34)CC2)n1,9.7
O=C(NC1CCCN(Cc2ccc(F)cc2F)C1=O)c1ccc2nncn2c1,9.7
O=C(NCC1(c2ccc3c(c2)OCO3)CCOCC1)c1ccc(C(F)(F)F)cc1,9.7
O=C(NCc1ccc2c(c1)CCC2)c1cc2cccc([N+](=O)[O-])c2[nH]1,9.7
O=C(Nc1ccc(F)c(N2CCCNC2=O)c1)c1ccc2[nH]nnc2c1,9.7
O=C(O)c1ccc(CN2CCC(O)(Cc3ccc(F)cc3)C2)c(F)c1,9.7
O=C(c1cc(C2CC2)[nH]c(=O)c1)N1CCCCC1c1nc2ccccc2o1,9.7
O=C1CCc2cc(C(=O)NCCCNC(=O)c3ccc4c(c3)CCC(=O)N4)ccc2N1,9.7
O=C(Nc1cnn(-c2ncccn2)c1)C1CCCN1C(=O)Cc1ccccc1,9.7
Nc1nccnc1C(=O)N1CCCCCC1c1noc(-c2ccc(F)cc2)n1,9.7
CCn1cc(CC(=O)N2CCCC(c3nc(-c4ccccc4)n[nH]3)C2)cn1,9.6
O=C(c1ccc(-c2ccccc2)cc1)N1CCCN(c2nnc(C(F)(F)F)s2)CC1,9.6
O=C(c1ccc(O)cc1)C1CCN(C(=O)NCCc2cccc(F)c2F)CC1,9.6
O=C(NC(CN1CCCC1=O)c1ccccc1)C1CCCN(C(=O)Cc2ccc(F)cc2)C1,9.6
O=C(NCc1cccc(-c2cccnc2)c1)N1CCN(c2ncccn2)CC1,9.6
CCNC(=O)Nc1c[nH]nc1C1CCCN(C(=O)c2ccc3ccccc3c2)C1,9.6
O=C(CCOc1cccc(F)c1)N1CCCC(c2nc3ccccc3[nH]2)C1,9.6
O=C(c1ccccc1)c1ccccc1C(=O)N1CCCN(C(=O)Nc2ccc(Cl)cc2)CC1,9.6
c1ccc(CC2(c3nc(-c4nccc5ccccc45)no3)CCC2)cc1,9.6
O=C(O)CCc1cccc(NC(=O)c2ccccc2COc2ccccc2)c1,9.6
O=C(CCCc1c[nH]nn1)N1CCC(c2nccc(-c3ccccc3)n2)CC1,9.6
O=C(c1cc(F)ccc1O)N1CCCC(c2n[nH]c(-c3ccccc3)n2)C1,9.6
O=C(CN1CCCCC(O)C1=O)NCCc1cccc(-c2ccccc2)c1,9.6
O=C(O)C1CCN(C(=O)CC2CCc3ccccc32)c2ccccc21,9.6
O=C(O)c1cccc(C(=O)NCCN2CCc3ccccc3C2)n1,9.6
O=C(O)c1cccc2c1CN(C(=O)c1cccc(N3CCCC3=O)c1)CC2,9.6
O=C(NC1CCCN(Cc2nnc3n2CCCC3)C1)c1ccc2ccccc2c1,9.6
O=C(O)c1cccc2c1CN(C(=O)c1ccc(N3CCCC3=O)cc1)CC2,9.6
O=C(NCc1ccccn1)C1(c2ccc3c(c2)OCO3)CCCCC1,9.6
NC(=O)c1cc(F)ccc1N1CCN(C(=O)C2CCc3ccccc3C2)CC1,9.6
O=C(O)c1ccc(CCC(=O)N2CCCN(C(=O)c3ccccc3)CC2)cc1,9.6
O=C(NC1CCc2nc(-c3ccc(F)cc3F)cn2C1)c1cnn2c1CCCC2,9.6
O=C(NCc1nnc2n1CCCCC2)c1ccc(-c2ccccc2Cl)o1,9.6
O=C(NCc1cccc(NC(=O)C2CCC2)c1)NC1c2ccccc2CC1O,9.6
O=C(N[C@H](C(=O)O)c1ccccc1)C1CCCN(C(=O)Cc2ccc(F)cc2)C1,9.6
O=C(Nc1cccc2cccnc12)C1CC(=O)N(Cc2cccc(C(F)(F)F)c2)C1,9.6
O=C(O)C1CCN(C(=O)NCCc2cccc(-c3ccccc3)c2)C1,9.6
Fc1cccc(C2(c3nnc(-c4cc(-c5ccccc5)n[nH]4)o3)CCOCC2)c1,9.6
NC(=O)C1(c2ccccc2)CCN(C(=O)CCc2ccc(C(=O)O)cc2)CC1,9.6
NC(=O)c1cccc2c1CCCN2C(=O)C1CCCN(C(=O)c2ccccc2)C1,9.6
Cc1nc2ccc(NC(=O)C(=O)N3CCC(c4ccccc4)CC3)cc2o1,9.6
O=C(c1ccc2c(c1)CCC2)N1CCCc2cc(C(F)(F)F)ccc21,9.6
O=C(O)c1ccc(CC(=O)N2CCCCC2c2cc3ccccc3[nH]2)cc1,9.6
O=C(Nc1ccccc1)C1CCN(C(=O)C2CCN(c3ccc4nnnn4n3)CC2)CC1,9.6
O=C(c1ccc2nc[nH]c2n1)N1CCC(c2nccc(-c3cccc(F)c3)n2)CC1,9.6
CC(=O)N1CCc2ccccc2C1CC(=O)NCc1ccc2ccccc2c1,9.6
O=C(Cc1ccc(-n2cnnn2)cc1)N1CCN(Cc2cccc(Cl)c2)CC1,9.6
O=C(c1ccc(CN2C(=O)CNC2=O)cc1)N1CCC(Cc2ccc(F)cc2)C1,9.6
Cc1ccc(C(=O)N2CCC(c3nc(-c4ccccc4)no3)CC2)cc1,9.6
c1ccc(-c2nnc(-c3cnc4onc(C5CCCC5)c4c3)o2)cc1,9.6
O=C(NCc1ccccc1)c1cccc(Oc2ncncc2-c2ccccc2)c1,9.6
O=C(NC1CCCN(Cc2cncnc2)C1)c1ccc2ccccc2c1,9.6
O=C(COc1ccc2ccccc2c1)N1CCC(c2nnc[nH]2)CC1,9.6
Cc1ccc(C(=O)N2CCC(NC(=O)COc3ccc(N4CCCC4=O)cc3)CC2)cc1,9.6
NC(=O)c1cccc(C(=O)N2CCN(Cc3cccc4ccccc34)CC2)n1,9.6
O=C(N1CCC(c2nccc(-c3ccc(F)cc3)n2)CC1)C1(O)CNC1,9.6
Nc1nnc(C2CCCN(C(=O)c3ccccc3-c3ccncc3)C2)o1,9.6
O=C(c1ccc(-c2ccccc2)cc1)N1CCC(c2nc3ccccc3[nH]2)CC1,9.6
c1cncc(-c2noc(C3CC34CCN(c3nc5ccccc5o3)CC4)n2)c1,9.6
NC(=O)c1cc(NC(=O)C2(c3ccc(F)cc3)CCOCC2)ccc1F,9.6
NC(=O)c1cccc(CNC(=O)c2cc(C(N)=O)n(-c3ccccc3)n2)c1,9.6
O=C(Nc1ccccc1)N1CCCCCC1C1CCN(c2cnc3ccccc3n2)CC1,9.6
O=C(Nc1cccc2cccnc12)c1ccc(-c2noc(C(F)(F)F)n2)cc1,9.6
O=C(O)c1ccc(C(=O)N2CCC(Cc3nc(C4CCC4)no3)CC2)cc1,9.6
O=C(CCc1ccc2c(c1)OCCO2)N1CCCCC1c1nc(-c2cccc(F)c2)c[nH]1,9.6
O=C(c1coc(CN2CC[C@H](O)C2)n1)N1CC=C(c2ccccc2F)C1,9.6
O=C(Nc1ccc(F)cc1)c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12,9.6
O=C(c1cccn2c(=O)[nH]nc12)N1CCC(Cc2ccc(F)c(F)c2)CC1,9.6
O=C(NC(c1ccccc1)c1nnn[nH]1)c1ccc(-c2ccc(F)cc2)o1,9.6
O=C(c1cc(-c2ccc(F)cc2)[nH]n1)N1CCC(N2CCCNC2=O)CC1,9.6
NC(=O)c1cc(-c2csc(NC(=O)CCNC(=O)c3ccc(F)cc3)n2)c[nH]1,9.6
O=C(c1cccc(-n2cnnn2)c1)N1CCCC1Cc1ccc(F)cc1,9.6
O=C1CC(c2noc(-c3cc(-c4ccccc4)ccn3)n2)CN1C1CC1,9.6
O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)NCc1ccc2ccccc2c1,9.6
O=C(NC(Cc1ccccc1)c1ccccc1F)N1CCN(C(=O)N2CCCC2)CC1,9.6
O=C(Nc1ccccc1)N1CCCCCC1C1CCN(c2nc3ccccc3o2)CC1,9.6
O=C(Nc1cccc(F)c1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,9.6
O=C(c1ccc(O)cc1)C1CCN(C(=O)c2ccc3[nH]c(=O)[nH]c3c2)CC1,9.6
Cc1cccc2c1CN(C(=O)NCc1cccc(N3CCOCC3)n1)CC2,9.5
O=C(NC(CC1CCCc2ccccc21)C(=O)O)c1ccc(=O)[nH]n1,9.5
O=C(NCc1cccc(CN2CCCC2=O)c1)N[C@H]1c2ccccc2C[C@H]1O,9.5
O=C(Nc1cccc(F)c1)C1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,9.5
O=C(NC1COc2ccccc2C1)NC(Cn1cnc2ccccc21)c1ccc(F)cc1,9.5
O=C(Nc1cc2ccccc2nn1)N1C[C@@H](O)[C@H](Cc2ccccc2)C1,9.5
NC(=O)c1cc(NC(=O)C2(c3ccc(F)cc3)CCC2)ccc1F,9.5
CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc3c4c(cccc24)CC3)cc1,9.5
O=C(Cn1c(COc2ccccc2)nc2ccccc21)Nc1cccc(N2CCCCC2=O)c1,9.5
O=C(c1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccc4[nH]nnc4c3)no2)CC1,9.5
O=C(O)C1CC(NC(=O)C2OCCc3ccccc32)c2ccccc21,9.5
O=C1NCCN(C(=O)Cc2ccc(F)c(F)c2)c2ccccc21,9.5
O=C(NCC1CCN(CCc2ccccc2)C1)c1ccc2ccccc2c1,9.5
Cc1cccc(-c2ccc(C(=O)N3CCc4ccccc4C3)c(=O)[nH]2)c1,9.5
O=C(NCc1cccc(C(F)(F)F)c1)C1CCN(c2nc3ccccc3s2)CC1,9.5
O=C(c1ccc(Cl)cc1)c1ccccc1C(=O)N1CCCN(C(=O)Nc2cccc(Cl)c2)CC1,9.5
O=C1[C@H]2CC=CC[C@H]2C(=O)N1CC(O)Cc1ccc2ccccc2c1,9.5
O=C(CN1CCNCC1=O)Nc1ccc(=O)n(Cc2ccccc2Cl)c1,9.5
NC(=O)[C@]12CCC[C@H]1CN(C(=O)Cc1cccc3ccccc13)C2,9.5
O=C(O)[C@@H]1CN(C(=O)CN2C(=O)CCc3ccccc32)C[C@@H]1c1ccccc1,9.5
O=C(c1ccccc1)N1CCC(NC(=O)N2CCc3ccccc32)CC1,9.5
Nc1cc2c(nn1)CCN(C(=O)CCc1ccc3ccccc3c1)C2,9.5
O=C(NC1CCN(C(=O)CCc2ccccc2)C1)c1cnn2ncccc12,9.5
O=C(Nc1ccn2ccnc2c1)N1C[C@@H]2COC[C@]2(c2ccccc2)C1,9.5
O=C(Cn1c(=O)oc2ccccc21)Nc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,9.5
NC(=O)Nc1ccc(CNC(=O)C2CCCN(C(=O)Cc3ccccc3)C2)cc1,9.5
O=C(NC1COc2ccccc21)C1(c2cccc(Cl)c2)CCOCC1,9.5
O=C(Nc1ccccc1CN1CCc2ccccc21)N1CCC(n2cccn2)C1,9.5
CC1CN(C(=O)Nc2ccccc2CN2CCc3ccccc32)CCS(=O)C1,9.5
O=C(NC1Cc2ccccc2C1)N1CCOC(c2cccc(O)c2)C1,9.5
O=C(c1cccc2nn[nH]c12)N1CCCC(c2n[nH]c(-c3ccccc3)n2)C1,9.5
O=C(Cc1ccc(-n2cnnn2)cc1)NC1CCN(Cc2ccc(F)cc2)CC1,9.5
CC(=O)N1CCCC(c2noc(-c3cc(-c4ccccc4)ccn3)n2)C1,9.5
O=C(Nc1ccc(=O)n(Cc2cccc(F)c2)c1)C1(O)CCOCC1,9.5
NC(=O)[C@H]1CCO[C@@H]1C1CCN(C(=O)c2ccc3ccccc3c2)CC1,9.5
O=C(Nc1ccc(=O)n(Cc2cccc(F)c2)c1)N1CCCC(F)C1,9.5
Cc1ccc(NC2CCN(C(=O)c3cccc4cccnc34)CC2)nn1,9.5
OC1(C(F)F)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,9.5
c1ccc2c(c1)CC(c1nc(-c3n[nH]c4ccccc34)no1)CO2,9.5
O=C(NC(Cn1cnc2ccccc21)c1ccc(F)cc1)c1ccc(COCC(F)(F)F)cc1,9.5
NC(=O)C1(c2ccccc2)CCN(C(=O)Cc2ccc(-n3cnnn3)cc2)CC1,9.5
O=C(NC(CC(=O)N1CCOc2ccc(F)cc21)c1ccccc1)c1ccccc1,9.5
O=C(c1cccc(S(=O)(=O)N2CCCC(O)C2)c1)N1CCCc2ccccc21,9.5
O=C(Nc1cc(C2CCOCC2)[nH]n1)C1(c2ccccc2)CCC1,9.5
O=C(O)C1CCN(C(=O)NCc2cccc(-c3ccccn3)c2)CC1,9.5
O=C(c1ccnc(-c2ccco2)c1)N1CCCC(c2ncccn2)C1,9.5
O=C1Cc2ccc(CC(=O)N3CC4(CC4)Oc4ccccc43)cc2N1,9.5
O=C(Nc1nc(-c2ccccc2)ns1)N1CCOC(c2ccccc2)C1,9.5
O=C(c1cc2ccccc2c2cccnc12)N1CCN(c2nccs2)CC1,9.5
O=C(NCc1nnn[nH]1)c1nc(-c2ccccc2)n(-c2ccccc2)n1,9.5
O=C(NCc1ccc2c(c1)OCO2)[C@H]1CCO[C@@H]1c1cnn(-c2ccccc2F)c1,9.5
O=C(NCCc1ccccc1)C1CC(=O)N(Cc2cccc(C(F)(F)F)c2)C1,9.5
O=C(c1cc(-c2cnc3[nH]ccc3c2)ccn1)N1C[C@H]2CCC[C@H]2C1,9.5
O=C(N1CCC(OCc2ccncc2)C1)C1(Cc2cccc(F)c2)CCCCC1,9.5
O=C(C1CCCN1C(=O)Cc1ccccc1)N1CCC(n2cc(Cl)cn2)C1,9.5
O=C(Nc1ccc2c(c1)S(=O)(=O)CC2)C1CCCN1C(=O)Cc1ccccc1,9.5
O=C(c1cc(-c2ccccc2)ccn1)N1CCCC(N2CCCC2=O)C1,9.5
O=C(NCc1ccccc1)C(c1ccccc1)N1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1,9.5
O=C(Nc1ccc(Cl)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,9.5
O=C(O)c1cnc(C(=O)N2CCC(CN3CCc4ccccc43)CC2)cn1,9.5
NC(=O)c1cc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)ccc1F,9.5
O=C(C1CCc2ccccc2O1)N1CCCCC1c1nc2ccccc2[nH]1,9.5
O=C(Nc1ccc2c(c1)CNCC2)N1CCN(c2ncnc3sccc23)CC1,9.5
